Time(sec),Saturation
127.9333333333,0.46667
127.9666666667,0.46667
128,0.46667
128.0333333333,0.46667
128.0666666667,0.46667
128.1,0.46667
128.1333333333,0.46667
128.1666666667,0.46667
128.2,0.46667
128.2333333333,0.46667
128.2666666667,0.46667
128.3,0.46667
128.3333333333,0.46667
128.3666666667,0.46667
128.4,0.46667
128.4333333333,0.46667
128.4666666667,0.46667
128.5,0.46667
128.5333333333,0.46667
128.5666666667,0.46667
128.6,0.46667
128.6333333333,0.46667
128.6666666667,0.46667
128.7,0.46667
128.7333333333,0.46667
128.7666666667,0.46667
128.8,0.46667
128.8333333333,0.46667
128.8666666667,0.46667
128.9,0.46667
128.9333333333,0.46667
128.9666666667,0.46667
129,0.46667
129.0333333333,0.46667
129.0666666667,0.46667
129.1,0.46667
129.1333333333,0.46667
129.1666666667,0.46667
129.2,0.46667
129.2333333333,0.46667
129.2666666667,0.46667
129.3,0.46667
129.3333333333,0.46667
129.3666666667,0.46667
129.4,0.46667
129.4333333333,0.46667
129.4666666667,0.46667
129.5,0.46667
129.5333333333,0.46667
129.5666666667,0.46667
129.6,0.46667
129.6333333333,0.46667
129.6666666667,0.46667
129.7,0.46667
129.7333333333,0.46667
129.7666666667,0.46667
129.8,0.46667
129.8333333333,0.46667
129.8666666667,0.46667
129.9,0.46667
129.9333333333,0.46667
129.9666666667,0.46667
130,0.46667
130.0333333333,0.46667
130.0666666667,0.46667
130.1,0.46667
130.1333333333,0.46667
130.1666666667,0.46667
130.2,0.46667
130.2333333333,0.46667
130.2666666667,0.46667
130.3,0.46667
130.3333333333,0.46667
130.3666666667,0.46667
130.4,0.46667
130.4333333333,0.46667
130.4666666667,0.46667
130.5,0.46667
130.5333333333,0.46667
130.5666666667,0.46667
130.6,0.46667
130.6333333333,0.46667
130.6666666667,0.46667
130.7,0.46667
130.7333333333,0.46667
130.7666666667,0.46667
130.8,0.46667
130.8333333333,0.46667
130.8666666667,0.46667
130.9,0.46667
130.9333333333,0.46667
130.9666666667,0.46667
131,0.46667
131.0333333333,0.46667
131.0666666667,0.46667
131.1,0.46667
131.1333333333,0.46667
131.1666666667,0.46667
131.2,0.46667
131.2333333333,0.46667
131.2666666667,0.46667
131.3,0.46667
131.3333333333,0.46667
131.3666666667,0.46667
131.4,0.46667
131.4333333333,0.46667
131.4666666667,0.46667
131.5,0.46667
131.5333333333,0.46667
131.5666666667,0.46667
131.6,0.46667
131.6333333333,0.46667
131.6666666667,0.46667
131.7,0.46667
131.7333333333,0.46667
131.7666666667,0.46667
131.8,0.46667
131.8333333333,0.46667
131.8666666667,0.46667
131.9,0.46667
131.9333333333,0.46667
131.9666666667,0.46667
132,0.46667
132.0333333333,0.46667
132.0666666667,0.46667
132.1,0.46667
132.1333333333,0.46667
132.1666666667,0.46667
132.2,0.46667
132.2333333333,0.46667
132.2666666667,0.46667
132.3,0.46667
132.3333333333,0.46667
132.3666666667,0.46667
132.4,0.46667
132.4333333333,0.46667
132.4666666667,0.46667
132.5,0.46667
132.5333333333,0.46667
132.5666666667,0.46667
132.6,0.46667
132.6333333333,0.46667
132.6666666667,0.46667
132.7,0.46667
132.7333333333,0.46667
132.7666666667,0.46667
132.8,0.46667
132.8333333333,0.46667
132.8666666667,0.46667
132.9,0.46667
132.9333333333,0.46667
132.9666666667,0.46667
133,0.46667
133.0333333333,0.46667
133.0666666667,0.46667
133.1,0.46667
133.1333333333,0.46667
133.1666666667,0.46667
133.2,0.46667
133.2333333333,0.46667
133.2666666667,0.46667
133.3,0.46667
133.3333333333,0.46667
133.3666666667,0.46667
133.4,0.46667
133.4333333333,0.46667
133.4666666667,0.46667
133.5,0.46667
133.5333333333,0.46667
133.5666666667,0.46667
133.6,0.46667
133.6333333333,0.46667
133.6666666667,0.46667
133.7,0.46667
133.7333333333,0.46667
133.7666666667,0.46667
133.8,0.46667
133.8333333333,0.46667
133.8666666667,0.46667
133.9,0.46667
133.9333333333,0.46667
133.9666666667,0.46667
134,0.46667
134.0333333333,0.46667
134.0666666667,0.46667
134.1,0.46667
134.1333333333,0.46667
134.1666666667,0.46667
134.2,0.46667
134.2333333333,0.46667
134.2666666667,0.46667
134.3,0.46667
134.3333333333,0.46667
134.3666666667,0.46667
134.4,0.46667
134.4333333333,0.46667
134.4666666667,0.46667
134.5,0.46667
134.5333333333,0.46667
134.5666666667,0.46667
134.6,0.46667
134.6333333333,0.46667
134.6666666667,0.46667
134.7,0.46667
134.7333333333,0.46667
134.7666666667,0.46667
134.8,0.46667
134.8333333333,0.46667
134.8666666667,0.46667
134.9,0.46667
134.9333333333,0.46667
134.9666666667,0.46667
135,0.46667
135.0333333333,0.46667
135.0666666667,0.46667
135.1,0.46667
135.1333333333,0.46667
135.1666666667,0.46667
135.2,0.46667
135.2333333333,0.46667
135.2666666667,0.46667
135.3,0.46667
135.3333333333,0.46667
135.3666666667,0.46667
135.4,0.46667
135.4333333333,0.46667
135.4666666667,0.46667
135.5,0.46667
135.5333333333,0.46667
135.5666666667,0.46667
135.6,0.46667
135.6333333333,0.46667
135.6666666667,0.46667
135.7,0.46667
135.7333333333,0.46667
135.7666666667,0.46667
135.8,0.46667
135.8333333333,0.46667
135.8666666667,0.46667
135.9,0.46667
135.9333333333,0.46667
135.9666666667,0.46667
136,0.46667
136.0333333333,0.46667
136.0666666667,0.46667
136.1,0.46667
136.1333333333,0.46667
136.1666666667,0.46667
136.2,0.46667
136.2333333333,0.46667
136.2666666667,0.46667
136.3,0.46667
136.3333333333,0.46667
136.3666666667,0.46667
136.4,0.46667
136.4333333333,0.46667
136.4666666667,0.46667
136.5,0.46667
136.5333333333,0.46667
136.5666666667,0.46667
136.6,0.46667
136.6333333333,0.46667
136.6666666667,0.46667
136.7,0.46667
136.7333333333,0.46667
136.7666666667,0.46667
136.8,0.46667
136.8333333333,0.46667
136.8666666667,0.46667
136.9,0.46667
136.9333333333,0.46667
136.9666666667,0.46667
137,0.46667
137.0333333333,0.46667
137.0666666667,0.46667
137.1,0.46667
137.1333333333,0.46667
137.1666666667,0.46667
137.2,0.46667
137.2333333333,0.46667
137.2666666667,0.46667
137.3,0.46667
137.3333333333,0.46667
137.3666666667,0.46667
137.4,0.46667
137.4333333333,0.46667
137.4666666667,0.46667
137.5,0.46667
137.5333333333,0.46667
137.5666666667,0.46667
137.6,0.46667
137.6333333333,0.46667
137.6666666667,0.46667
137.7,0.46667
137.7333333333,0.46667
137.7666666667,0.46667
137.8,0.46667
137.8333333333,0.46667
137.8666666667,0.46667
137.9,0.46667
137.9333333333,0.46667
137.9666666667,0.46667
138,0.46667
138.0333333333,0.46667
138.0666666667,0.46667
138.1,0.46667
138.1333333333,0.46667
138.1666666667,0.46667
138.2,0.46667
138.2333333333,0.46667
138.2666666667,0.46667
138.3,0.46667
138.3333333333,0.46667
138.3666666667,0.46667
138.4,0.46667
138.4333333333,0.46667
138.4666666667,0.46667
138.5,0.46667
138.5333333333,0.46667
138.5666666667,0.46667
138.6,0.46667
138.6333333333,0.46667
138.6666666667,0.46667
138.7,0.46667
138.7333333333,0.46667
138.7666666667,0.46667
138.8,0.46667
138.8333333333,0.46667
138.8666666667,0.46667
138.9,0.46667
138.9333333333,0.46667
138.9666666667,0.46667
139,0.46667
139.0333333333,0.46667
139.0666666667,0.46667
139.1,0.46667
139.1333333333,0.46667
139.1666666667,0.46667
139.2,0.46667
139.2333333333,0.46667
139.2666666667,0.46667
139.3,0.46667
139.3333333333,0.46667
139.3666666667,0.46667
139.4,0.46667
139.4333333333,0.46667
139.4666666667,0.46667
139.5,0.46667
139.5333333333,0.46667
139.5666666667,0.46667
139.6,0.46667
139.6333333333,0.46667
139.6666666667,0.46667
139.7,0.46667
139.7333333333,0.46667
139.7666666667,0.46667
139.8,0.46667
139.8333333333,0.46667
139.8666666667,0.46667
139.9,0.46667
139.9333333333,0.46667
139.9666666667,0.46667
140,0.46667
140.0333333333,0.46667
140.0666666667,0.46667
140.1,0.46667
140.1333333333,0.46667
140.1666666667,0.46667
140.2,0.46667
140.2333333333,0.46667
140.2666666667,0.46667
140.3,0.46667
140.3333333333,0.46667
140.3666666667,0.46667
140.4,0.46667
140.4333333333,0.46667
140.4666666667,0.46667
140.5,0.46667
140.5333333333,0.46667
140.5666666667,0.46667
140.6,0.46667
140.6333333333,0.46667
140.6666666667,0.46667
140.7,0.46667
140.7333333333,0.46667
140.7666666667,0.46667
140.8,0.46667
140.8333333333,0.46667
140.8666666667,0.46667
140.9,0.46667
140.9333333333,0.46667
140.9666666667,0.46667
141,0.46667
141.0333333333,0.46667
141.0666666667,0.46667
141.1,0.46667
141.1333333333,0.46667
141.1666666667,0.46667
141.2,0.46667
141.2333333333,0.46667
141.2666666667,0.46667
141.3,0.46667
141.3333333333,0.46667
141.3666666667,0.46667
141.4,0.46667
141.4333333333,0.46667
141.4666666667,0.46667
141.5,0.46667
141.5333333333,0.46667
141.5666666667,0.46667
141.6,0.46667
141.6333333333,0.46667
141.6666666667,0.46667
141.7,0.46667
141.7333333333,0.46667
141.7666666667,0.46667
141.8,0.46667
141.8333333333,0.46667
141.8666666667,0.46667
141.9,0.46667
141.9333333333,0.46667
141.9666666667,0.46667
142,0.46667
142.0333333333,0.46667
142.0666666667,0.46667
142.1,0.46667
142.1333333333,0.46667
142.1666666667,0.46667
142.2,0.46667
142.2333333333,0.46667
142.2666666667,0.46667
142.3,0.46667
142.3333333333,0.46667
142.3666666667,0.46667
142.4,0.46667
142.4333333333,0.46667
142.4666666667,0.46667
142.5,0.46667
142.5333333333,0.46667
142.5666666667,0.46667
142.6,0.46667
142.6333333333,0.46667
142.6666666667,0.46667
142.7,0.46667
142.7333333333,0.46667
142.7666666667,0.46667
142.8,0.46667
142.8333333333,0.46667
142.8666666667,0.46667
142.9,0.46667
142.9333333333,0.46667
142.9666666667,0.46667
143,0.46667
143.0333333333,0.46667
143.0666666667,0.46667
143.1,0.46667
143.1333333333,0.46667
143.1666666667,0.46667
143.2,0.46667
143.2333333333,0.46667
143.2666666667,0.46667
143.3,0.46667
143.3333333333,0.46667
143.3666666667,0.46195
143.4,0.45724
143.4333333333,0.45253
143.4666666667,0.44781
143.5,0.4431
143.5333333333,0.43838
143.5666666667,0.43367
143.6,0.42896
143.6333333333,0.42424
143.6666666667,0.41953
143.7,0.41481
143.7333333333,0.4101
143.7666666667,0.40539
143.8,0.40067
143.8333333333,0.39596
143.8666666667,0.39125
143.9,0.38653
143.9333333333,0.38182
143.9666666667,0.3771
144,0.37239
144.0333333333,0.36768
144.0666666667,0.36296
144.1,0.35825
144.1333333333,0.35354
144.1666666667,0.34882
144.2,0.34411
144.2333333333,0.33939
144.2666666667,0.33468
144.3,0.32997
144.3333333333,0.32525
144.3666666667,0.32054
144.4,0.31582
144.4333333333,0.31111
144.4666666667,0.3064
144.5,0.30168
144.5333333333,0.29697
144.5666666667,0.29226
144.6,0.28754
144.6333333333,0.28283
144.6666666667,0.27811
144.7,0.2734
144.7333333333,0.26869
144.7666666667,0.26397
144.8,0.25926
144.8333333333,0.25455
144.8666666667,0.24983
144.9,0.24512
144.9333333333,0.2404
144.9666666667,0.23569
145,0.23098
145.0333333333,0.22626
145.0666666667,0.22155
145.1,0.21684
145.1333333333,0.21212
145.1666666667,0.20741
145.2,0.20269
145.2333333333,0.19798
145.2666666667,0.19327
145.3,0.18855
145.3333333333,0.18384
145.3666666667,0.17912
145.4,0.17441
145.4333333333,0.1697
145.4666666667,0.16498
145.5,0.16027
145.5333333333,0.15556
145.5666666667,0.15084
145.6,0.14613
145.6333333333,0.14141
145.6666666667,0.1367
145.7,0.13199
145.7333333333,0.12727
145.7666666667,0.12256
145.8,0.11785
145.8333333333,0.11313
145.8666666667,0.10842
145.9,0.1037
145.9333333333,0.09899
145.9666666667,0.094276
146,0.089562
146.0333333333,0.084848
146.0666666667,0.080135
146.1,0.075421
146.1333333333,0.070707
146.1666666667,0.065993
146.2,0.061279
146.2333333333,0.056566
146.2666666667,0.051852
146.3,0.047138
146.3333333333,0.042424
146.3666666667,0.03771
146.4,0.032997
146.4333333333,0.028283
146.4666666667,0.023569
146.5,0.018855
146.5333333333,0.014141
146.5666666667,0.0094276
146.6,0.0047138
146.6333333333,0
146.6666666667,0
146.7,0.0015608
146.7333333333,0.0031215
146.7666666667,0.0046823
146.8,0.006243
146.8333333333,0.0078038
146.8666666667,0.0093645
146.9,0.010925
146.9333333333,0.012486
146.9666666667,0.014047
147,0.015608
147.0333333333,0.017168
147.0666666667,0.018729
147.1,0.02029
147.1333333333,0.021851
147.1666666667,0.023411
147.2,0.024972
147.2333333333,0.026533
147.2666666667,0.028094
147.3,0.029654
147.3333333333,0.031215
147.3666666667,0.032776
147.4,0.034337
147.4333333333,0.035897
147.4666666667,0.037458
147.5,0.039019
147.5333333333,0.04058
147.5666666667,0.04214
147.6,0.043701
147.6333333333,0.045262
147.6666666667,0.046823
147.7,0.048384
147.7333333333,0.049944
147.7666666667,0.051505
147.8,0.053066
147.8333333333,0.054627
147.8666666667,0.056187
147.9,0.057748
147.9333333333,0.059309
147.9666666667,0.06087
148,0.06243
148.0333333333,0.063991
148.0666666667,0.065552
148.1,0.067113
148.1333333333,0.068673
148.1666666667,0.070234
148.2,0.071795
148.2333333333,0.073356
148.2666666667,0.074916
148.3,0.076477
148.3333333333,0.078038
148.3666666667,0.079599
148.4,0.081159
148.4333333333,0.08272
148.4666666667,0.084281
148.5,0.085842
148.5333333333,0.087402
148.5666666667,0.088963
148.6,0.090524
148.6333333333,0.092085
148.6666666667,0.093645
148.7,0.095206
148.7333333333,0.096767
148.7666666667,0.098328
148.8,0.099889
148.8333333333,0.10145
148.8666666667,0.10301
148.9,0.10457
148.9333333333,0.10613
148.9666666667,0.10769
149,0.10925
149.0333333333,0.11081
149.0666666667,0.11237
149.1,0.11394
149.1333333333,0.1155
149.1666666667,0.11706
149.2,0.11862
149.2333333333,0.12018
149.2666666667,0.12174
149.3,0.1233
149.3333333333,0.12486
149.3666666667,0.12642
149.4,0.12798
149.4333333333,0.12954
149.4666666667,0.1311
149.5,0.13266
149.5333333333,0.13423
149.5666666667,0.13579
149.6,0.13735
149.6333333333,0.13891
149.6666666667,0.14047
149.7,0.14203
149.7333333333,0.14359
149.7666666667,0.14515
149.8,0.14671
149.8333333333,0.14827
149.8666666667,0.14983
149.9,0.15139
149.9333333333,0.15295
149.9666666667,0.15452
150,0.15608
150.0333333333,0.15764
150.0666666667,0.1592
150.1,0.16076
150.1333333333,0.16232
150.1666666667,0.16388
150.2,0.16544
150.2333333333,0.167
150.2666666667,0.16856
150.3,0.17012
150.3333333333,0.17168
150.3666666667,0.17324
150.4,0.1748
150.4333333333,0.17637
150.4666666667,0.17793
150.5,0.17949
150.5333333333,0.18105
150.5666666667,0.18261
150.6,0.18417
150.6333333333,0.18573
150.6666666667,0.18729
150.7,0.18885
150.7333333333,0.19041
150.7666666667,0.19197
150.8,0.19353
150.8333333333,0.19509
150.8666666667,0.19666
150.9,0.19822
150.9333333333,0.19978
150.9666666667,0.20134
151,0.2029
151.0333333333,0.20446
151.0666666667,0.20602
151.1,0.20758
151.1333333333,0.20914
151.1666666667,0.2107
151.2,0.21226
151.2333333333,0.21382
151.2666666667,0.21538
151.3,0.21695
151.3333333333,0.21851
151.3666666667,0.22007
151.4,0.22163
151.4333333333,0.22319
151.4666666667,0.22475
151.5,0.22631
151.5333333333,0.22787
151.5666666667,0.22943
151.6,0.23099
151.6333333333,0.23255
151.6666666667,0.23411
151.7,0.23567
151.7333333333,0.23724
151.7666666667,0.2388
151.8,0.24036
151.8333333333,0.24192
151.8666666667,0.24348
151.9,0.24504
151.9333333333,0.2466
151.9666666667,0.24816
152,0.24972
152.0333333333,0.25128
152.0666666667,0.25284
152.1,0.2544
152.1333333333,0.25596
152.1666666667,0.25753
152.2,0.25909
152.2333333333,0.26065
152.2666666667,0.26221
152.3,0.26377
152.3333333333,0.26533
152.3666666667,0.26689
152.4,0.26845
152.4333333333,0.27001
152.4666666667,0.27157
152.5,0.27313
152.5333333333,0.27469
152.5666666667,0.27625
152.6,0.27781
152.6333333333,0.27938
152.6666666667,0.28094
152.7,0.2825
152.7333333333,0.28406
152.7666666667,0.28562
152.8,0.28718
152.8333333333,0.28874
152.8666666667,0.2903
152.9,0.29186
152.9333333333,0.29342
152.9666666667,0.29498
153,0.29654
153.0333333333,0.2981
153.0666666667,0.29967
153.1,0.30123
153.1333333333,0.30279
153.1666666667,0.30435
153.2,0.30591
153.2333333333,0.30747
153.2666666667,0.30903
153.3,0.31059
153.3333333333,0.31215
153.3666666667,0.31371
153.4,0.31527
153.4333333333,0.31683
153.4666666667,0.31839
153.5,0.31996
153.5333333333,0.32152
153.5666666667,0.32308
153.6,0.32464
153.6333333333,0.3262
153.6666666667,0.32776
153.7,0.32932
153.7333333333,0.33088
153.7666666667,0.33244
153.8,0.334
153.8333333333,0.33556
153.8666666667,0.33712
153.9,0.33868
153.9333333333,0.34025
153.9666666667,0.34181
154,0.34337
154.0333333333,0.34493
154.0666666667,0.34649
154.1,0.34805
154.1333333333,0.34961
154.1666666667,0.35117
154.2,0.35273
154.2333333333,0.35429
154.2666666667,0.35585
154.3,0.35741
154.3333333333,0.35897
154.3666666667,0.36054
154.4,0.3621
154.4333333333,0.36366
154.4666666667,0.36522
154.5,0.36678
154.5333333333,0.36834
154.5666666667,0.3699
154.6,0.37146
154.6333333333,0.37302
154.6666666667,0.37458
154.7,0.37614
154.7333333333,0.3777
154.7666666667,0.37926
154.8,0.38082
154.8333333333,0.38239
154.8666666667,0.38395
154.9,0.38551
154.9333333333,0.38707
154.9666666667,0.38863
155,0.39019
155.0333333333,0.39175
155.0666666667,0.39331
155.1,0.39487
155.1333333333,0.39643
155.1666666667,0.39799
155.2,0.39955
155.2333333333,0.40111
155.2666666667,0.40268
155.3,0.40424
155.3333333333,0.4058
155.3666666667,0.40736
155.4,0.40892
155.4333333333,0.41048
155.4666666667,0.41204
155.5,0.4136
155.5333333333,0.41516
155.5666666667,0.41672
155.6,0.41828
155.6333333333,0.41984
155.6666666667,0.4214
155.7,0.42297
155.7333333333,0.42453
155.7666666667,0.42609
155.8,0.42765
155.8333333333,0.42921
155.8666666667,0.43077
155.9,0.43233
155.9333333333,0.43389
155.9666666667,0.43545
156,0.43701
156.0333333333,0.43857
156.0666666667,0.44013
156.1,0.44169
156.1333333333,0.44326
156.1666666667,0.44482
156.2,0.44638
156.2333333333,0.44794
156.2666666667,0.4495
156.3,0.45106
156.3333333333,0.45262
156.3666666667,0.45418
156.4,0.45574
156.4333333333,0.4573
156.4666666667,0.45886
156.5,0.46042
156.5333333333,0.46198
156.5666666667,0.46355
156.6,0.46511
156.6333333333,0.46667
156.6666666667,0.46667
156.7,0.46667
156.7333333333,0.46667
156.7666666667,0.46667
156.8,0.46667
156.8333333333,0.46667
156.8666666667,0.46667
156.9,0.46667
156.9333333333,0.46667
156.9666666667,0.46667
157,0.46667
157.0333333333,0.46667
157.0666666667,0.46667
157.1,0.46667
157.1333333333,0.46667
157.1666666667,0.46667
157.2,0.46667
157.2333333333,0.46667
157.2666666667,0.46667
157.3,0.46667
157.3333333333,0.46667
157.3666666667,0.46667
157.4,0.46667
157.4333333333,0.46667
157.4666666667,0.46667
157.5,0.46667
157.5333333333,0.46667
157.5666666667,0.46667
157.6,0.46667
157.6333333333,0.46667
157.6666666667,0.46667
157.7,0.46667
157.7333333333,0.46667
157.7666666667,0.46667
157.8,0.46667
157.8333333333,0.46667
157.8666666667,0.46667
157.9,0.46667
157.9333333333,0.46667
157.9666666667,0.46667
158,0.46667
158.0333333333,0.46667
158.0666666667,0.46667
158.1,0.46667
158.1333333333,0.46667
158.1666666667,0.46667
158.2,0.46667
158.2333333333,0.46667
158.2666666667,0.46667
158.3,0.46667
158.3333333333,0.46667
158.3666666667,0.46667
158.4,0.46667
158.4333333333,0.46667
158.4666666667,0.46667
158.5,0.46667
158.5333333333,0.46667
158.5666666667,0.46667
158.6,0.46667
158.6333333333,0.46667
158.6666666667,0.46667
158.7,0.46667
158.7333333333,0.46667
158.7666666667,0.46667
158.8,0.46667
158.8333333333,0.46667
158.8666666667,0.46667
158.9,0.46667
158.9333333333,0.46667
158.9666666667,0.46667
159,0.46667
159.0333333333,0.46667
159.0666666667,0.46667
159.1,0.46667
159.1333333333,0.46667
159.1666666667,0.46667
159.2,0.46667
159.2333333333,0.46667
159.2666666667,0.46667
159.3,0.46667
159.3333333333,0.46667
159.3666666667,0.46667
159.4,0.46667
159.4333333333,0.46667
159.4666666667,0.46667
159.5,0.46667
159.5333333333,0.46667
159.5666666667,0.46667
159.6,0.46667
159.6333333333,0.46667
159.6666666667,0.46667
159.7,0.46667
159.7333333333,0.46667
159.7666666667,0.46667
159.8,0.46667
159.8333333333,0.46667
159.8666666667,0.46667
159.9,0.46667
159.9333333333,0.46667
159.9666666667,0.46667
160,0.46667
160.0333333333,0.46555
160.0666666667,0.46444
160.1,0.46332
160.1333333333,0.46221
160.1666666667,0.46109
160.2,0.45998
160.2333333333,0.45886
160.2666666667,0.45775
160.3,0.45663
160.3333333333,0.45552
160.3666666667,0.4544
160.4,0.45329
160.4333333333,0.45217
160.4666666667,0.45106
160.5,0.44994
160.5333333333,0.44883
160.5666666667,0.44771
160.6,0.4466
160.6333333333,0.44548
160.6666666667,0.44437
160.7,0.44326
160.7333333333,0.44214
160.7666666667,0.44103
160.8,0.43991
160.8333333333,0.4388
160.8666666667,0.43768
160.9,0.43657
160.9333333333,0.43545
160.9666666667,0.43434
161,0.43322
161.0333333333,0.43211
161.0666666667,0.43099
161.1,0.42988
161.1333333333,0.42876
161.1666666667,0.42765
161.2,0.42653
161.2333333333,0.42542
161.2666666667,0.4243
161.3,0.42319
161.3333333333,0.42207
161.3666666667,0.42096
161.4,0.41984
161.4333333333,0.41873
161.4666666667,0.41761
161.5,0.4165
161.5333333333,0.41538
161.5666666667,0.41427
161.6,0.41315
161.6333333333,0.41204
161.6666666667,0.41093
161.7,0.40981
161.7333333333,0.4087
161.7666666667,0.40758
161.8,0.40647
161.8333333333,0.40535
161.8666666667,0.40424
161.9,0.40312
161.9333333333,0.40201
161.9666666667,0.40089
162,0.39978
162.0333333333,0.39866
162.0666666667,0.39755
162.1,0.39643
162.1333333333,0.39532
162.1666666667,0.3942
162.2,0.39309
162.2333333333,0.39197
162.2666666667,0.39086
162.3,0.38974
162.3333333333,0.38863
162.3666666667,0.38751
162.4,0.3864
162.4333333333,0.38528
162.4666666667,0.38417
162.5,0.38305
162.5333333333,0.38194
162.5666666667,0.38082
162.6,0.37971
162.6333333333,0.3786
162.6666666667,0.37748
162.7,0.37637
162.7333333333,0.37525
162.7666666667,0.37414
162.8,0.37302
162.8333333333,0.37191
162.8666666667,0.37079
162.9,0.36968
162.9333333333,0.36856
162.9666666667,0.36745
163,0.36633
163.0333333333,0.36522
163.0666666667,0.3641
163.1,0.36299
163.1333333333,0.36187
163.1666666667,0.36076
163.2,0.35964
163.2333333333,0.35853
163.2666666667,0.35741
163.3,0.3563
163.3333333333,0.35518
163.3666666667,0.35407
163.4,0.35295
163.4333333333,0.35184
163.4666666667,0.35072
163.5,0.34961
163.5333333333,0.34849
163.5666666667,0.34738
163.6,0.34627
163.6333333333,0.34515
163.6666666667,0.34404
163.7,0.34292
163.7333333333,0.34181
163.7666666667,0.34069
163.8,0.33958
163.8333333333,0.33846
163.8666666667,0.33735
163.9,0.33623
163.9333333333,0.33512
163.9666666667,0.334
164,0.33289
164.0333333333,0.33177
164.0666666667,0.33066
164.1,0.32954
164.1333333333,0.32843
164.1666666667,0.32731
164.2,0.3262
164.2333333333,0.32508
164.2666666667,0.32397
164.3,0.32285
164.3333333333,0.32174
164.3666666667,0.32062
164.4,0.31951
164.4333333333,0.31839
164.4666666667,0.31728
164.5,0.31616
164.5333333333,0.31505
164.5666666667,0.31394
164.6,0.31282
164.6333333333,0.31171
164.6666666667,0.31059
164.7,0.30948
164.7333333333,0.30836
164.7666666667,0.30725
164.8,0.30613
164.8333333333,0.30502
164.8666666667,0.3039
164.9,0.30279
164.9333333333,0.30167
164.9666666667,0.30056
165,0.29944
165.0333333333,0.29833
165.0666666667,0.29721
165.1,0.2961
165.1333333333,0.29498
165.1666666667,0.29387
165.2,0.29275
165.2333333333,0.29164
165.2666666667,0.29052
165.3,0.28941
165.3333333333,0.28829
165.3666666667,0.28718
165.4,0.28606
165.4333333333,0.28495
165.4666666667,0.28384
165.5,0.28272
165.5333333333,0.28161
165.5666666667,0.28049
165.6,0.27938
165.6333333333,0.27826
165.6666666667,0.27715
165.7,0.27603
165.7333333333,0.27492
165.7666666667,0.2738
165.8,0.27269
165.8333333333,0.27157
165.8666666667,0.27046
165.9,0.26934
165.9333333333,0.26823
165.9666666667,0.26711
166,0.266
166.0333333333,0.26488
166.0666666667,0.26377
166.1,0.26265
166.1333333333,0.26154
166.1666666667,0.26042
166.2,0.25931
166.2333333333,0.25819
166.2666666667,0.25708
166.3,0.25596
166.3333333333,0.25485
166.3666666667,0.25373
166.4,0.25262
166.4333333333,0.25151
166.4666666667,0.25039
166.5,0.24928
166.5333333333,0.24816
166.5666666667,0.24705
166.6,0.24593
166.6333333333,0.24482
166.6666666667,0.2437
166.7,0.24259
166.7333333333,0.24147
166.7666666667,0.24036
166.8,0.23924
166.8333333333,0.23813
166.8666666667,0.23701
166.9,0.2359
166.9333333333,0.23478
166.9666666667,0.23367
167,0.23255
167.0333333333,0.23144
167.0666666667,0.23032
167.1,0.22921
167.1333333333,0.22809
167.1666666667,0.22698
167.2,0.22586
167.2333333333,0.22475
167.2666666667,0.22363
167.3,0.22252
167.3333333333,0.2214
167.3666666667,0.22029
167.4,0.21918
167.4333333333,0.21806
167.4666666667,0.21695
167.5,0.21583
167.5333333333,0.21472
167.5666666667,0.2136
167.6,0.21249
167.6333333333,0.21137
167.6666666667,0.21026
167.7,0.20914
167.7333333333,0.20803
167.7666666667,0.20691
167.8,0.2058
167.8333333333,0.20468
167.8666666667,0.20357
167.9,0.20245
167.9333333333,0.20134
167.9666666667,0.20022
168,0.19911
168.0333333333,0.19799
168.0666666667,0.19688
168.1,0.19576
168.1333333333,0.19465
168.1666666667,0.19353
168.2,0.19242
168.2333333333,0.1913
168.2666666667,0.19019
168.3,0.18907
168.3333333333,0.18796
168.3666666667,0.18685
168.4,0.18573
168.4333333333,0.18462
168.4666666667,0.1835
168.5,0.18239
168.5333333333,0.18127
168.5666666667,0.18016
168.6,0.17904
168.6333333333,0.17793
168.6666666667,0.17681
168.7,0.1757
168.7333333333,0.17458
168.7666666667,0.17347
168.8,0.17235
168.8333333333,0.17124
168.8666666667,0.17012
168.9,0.16901
168.9333333333,0.16789
168.9666666667,0.16678
169,0.16566
169.0333333333,0.16455
169.0666666667,0.16343
169.1,0.16232
169.1333333333,0.1612
169.1666666667,0.16009
169.2,0.15897
169.2333333333,0.15786
169.2666666667,0.15674
169.3,0.15563
169.3333333333,0.15452
169.3666666667,0.1534
169.4,0.15229
169.4333333333,0.15117
169.4666666667,0.15006
169.5,0.14894
169.5333333333,0.14783
169.5666666667,0.14671
169.6,0.1456
169.6333333333,0.14448
169.6666666667,0.14337
169.7,0.14225
169.7333333333,0.14114
169.7666666667,0.14002
169.8,0.13891
169.8333333333,0.13779
169.8666666667,0.13668
169.9,0.13556
169.9333333333,0.13445
169.9666666667,0.13333
170,0.13333
170.0333333333,0.13603
170.0666666667,0.13872
170.1,0.14141
170.1333333333,0.14411
170.1666666667,0.1468
170.2,0.14949
170.2333333333,0.15219
170.2666666667,0.15488
170.3,0.15758
170.3333333333,0.16027
170.3666666667,0.16296
170.4,0.16566
170.4333333333,0.16835
170.4666666667,0.17104
170.5,0.17374
170.5333333333,0.17643
